Company,TypeName,Inches,Ram,OS,Price_euros,Touchscreen,CPU_company,CPU_freq,CPU_model,GPU_company,GPU_model
3,1,2.8094026953624978,1.6094379124341003,3,5.986452005284438,0,1,1.0986122886681098,2,2,2
4,1,2.8094026953624978,2.1972245773362196,3,7.455876687491824,0,1,1.308332819650179,4,2,2
4,1,2.8094026953624978,1.6094379124341003,3,6.214608098422191,0,1,1.0986122886681098,2,2,2
2,1,2.8094026953624978,2.1972245773362196,3,7.019287709131214,0,1,1.252762968495368,3,2,2
2,0,2.9069010598473755,2.833213344056216,3,7.90100705199242,0,1,1.33500106673234,4,3,1
3,1,2.9069010598473755,2.1972245773362196,3,6.3010609861523905,0,1,1.0986122886681098,2,2,2
3,1,2.9069010598473755,2.1972245773362196,3,7.155396301896734,0,1,1.308332819650179,4,3,0
1,1,2.8094026953624978,1.6094379124341003,0,5.41610040220442,0,1,0.7419373447293773,1,2,2
5,1,2.6602595372658615,1.6094379124341003,3,5.545177444479562,0,1,0.8919980393051105,5,2,2
4,1,2.9069010598473755,1.9459101490553132,3,6.856461984594587,0,1,1.308332819650179,4,3,0
3,1,2.8094026953624978,1.9459101490553132,3,6.3454609068409535,0,0,1.252762968495368,5,0,4
2,1,2.8094026953624978,1.6094379124341003,3,6.427943708745316,0,1,1.0986122886681098,2,0,3
0,2,2.533696813957432,1.6094379124341003,3,5.857933154483459,1,1,1.0986122886681098,1,2,2
4,1,2.8094026953624978,1.6094379124341003,3,6.447305862541213,0,1,1.308332819650179,2,2,2
3,3,2.6602595372658615,2.833213344056216,3,7.583756300707112,1,1,0.7884573603642702,5,2,2
4,1,2.9069010598473755,2.1972245773362196,3,8.006367567650246,0,1,1.33500106673234,4,3,3
1,1,2.8094026953624978,2.1972245773362196,3,6.733401891837359,0,1,1.252762968495368,3,3,1
2,3,2.6602595372658615,2.1972245773362196,3,7.3777589082278725,1,1,0.9555114450274363,3,2,5
2,1,2.8094026953624978,1.6094379124341003,3,6.866933284461882,0,1,1.2809338454620642,3,2,2
5,1,2.8094026953624978,2.1972245773362196,3,6.606650186198215,0,1,1.252762968495368,3,2,2
4,1,2.8094026953624978,1.6094379124341003,3,5.84354441703136,0,1,0.7419373447293773,5,2,2
4,1,2.70805020110221,1.6094379124341003,3,6.898714534329988,0,1,1.252762968495368,3,2,2
3,2,2.9069010598473755,2.1972245773362196,3,7.52940108725331,0,1,1.33500106673234,3,3,3
3,1,2.70805020110221,2.1972245773362196,3,5.966146739123692,0,1,0.9555114450274363,5,2,2
3,1,2.8094026953624978,1.9459101490553132,3,6.476972362889683,0,0,1.3862943611198906,5,0,4
4,1,2.8094026953624978,2.1972245773362196,3,6.7226297948554485,0,1,1.252762968495368,3,2,2
4,1,2.8094026953624978,1.6094379124341003,3,6.530877627725885,0,1,0.9555114450274363,3,2,2
5,1,2.70805020110221,1.6094379124341003,3,5.521460917862246,0,1,0.8919980393051105,5,2,2
5,3,2.70805020110221,2.833213344056216,3,7.531552381407289,1,1,1.308332819650179,4,2,2
4,0,2.9069010598473755,3.4965075614664802,3,7.88758403166028,0,1,1.308332819650179,4,3,1
5,0,2.9069010598473755,2.833213344056216,3,7.912056888179006,0,1,1.3609765531356006,4,3,1
2,1,2.8094026953624978,2.1972245773362196,0,6.620086539774801,0,1,1.308332819650179,4,0,3
5,1,2.70805020110221,1.6094379124341003,3,5.966146739123692,0,1,0.7419373447293773,5,2,2
2,1,2.8094026953624978,2.1972245773362196,3,6.917230249344655,0,1,1.2809338454620642,3,2,2
3,1,2.6602595372658615,1.6094379124341003,3,6.579251212010101,0,1,1.2237754316221157,2,2,2
2,1,2.8094026953624978,2.833213344056216,3,7.338491693993433,0,1,1.33500106673234,4,3,0
2,2,2.533696813957432,1.6094379124341003,2,5.69035945432406,0,1,0.9555114450274363,0,2,2
5,0,2.9069010598473755,2.833213344056216,3,7.762170607138205,0,1,1.308332819650179,4,3,1
3,0,2.9069010598473755,2.833213344056216,3,7.312553498102598,0,1,1.33500106673234,4,3,1
4,3,2.70805020110221,2.5649493574615367,3,7.422971251049421,0,1,1.2809338454620642,4,2,2
4,1,2.8094026953624978,2.5649493574615367,3,6.413458957167357,1,1,1.0296194171811581,4,2,2
1,0,2.9069010598473755,2.1972245773362196,3,7.479299637782834,0,1,1.252762968495368,3,3,1
1,2,2.8094026953624978,2.1972245773362196,3,6.606650186198215,1,1,1.252762968495368,3,2,2
4,1,2.8094026953624978,2.5649493574615367,3,6.856461984594587,0,0,1.5260563034950492,5,0,4
2,2,2.533696813957432,1.6094379124341003,3,6.403574197934815,1,1,0.6931471805599453,5,2,2
5,1,2.8094026953624978,2.833213344056216,3,7.438383530044307,0,1,1.33500106673234,4,3,1
4,1,2.9069010598473755,1.6094379124341003,1,6.272877006546167,0,1,1.0986122886681098,2,2,2
4,1,2.8094026953624978,2.1972245773362196,3,6.131226489483141,0,1,1.1939224684724346,2,2,2
4,2,2.6602595372658615,2.1972245773362196,3,7.613818684808629,1,1,1.308332819650179,4,2,2
4,1,2.70805020110221,2.1972245773362196,3,7.29641326877392,0,1,1.252762968495368,3,2,2
2,2,2.6026896854443837,2.1972245773362196,3,7.421177528595393,1,1,1.252762968495368,3,2,2
2,2,2.8094026953624978,2.1972245773362196,3,7.475339236566737,1,1,1.33500106673234,4,3,3
3,1,2.8094026953624978,2.1972245773362196,3,7.106606137727303,0,1,1.308332819650179,4,2,2
3,1,2.8094026953624978,1.6094379124341003,3,6.506501291645438,0,1,1.2237754316221157,2,2,2
0,1,2.70805020110221,1.6094379124341003,3,5.799092654460526,0,1,0.7419373447293773,5,2,2
5,0,2.9069010598473755,2.833213344056216,3,7.696212639346407,0,1,1.308332819650179,4,3,1
2,1,2.8094026953624978,1.6094379124341003,0,6.144185634125646,0,1,1.0986122886681098,2,0,3
5,0,2.8094026953624978,2.833213344056216,3,7.7406644019172415,0,1,1.33500106673234,4,3,1
5,1,2.8094026953624978,2.1972245773362196,3,7.24422751560335,0,1,1.252762968495368,4,2,2
4,1,2.8094026953624978,1.9459101490553132,3,6.336825731146441,0,1,1.252762968495368,3,2,2
4,2,2.8094026953624978,2.1972245773362196,3,7.170119543449628,1,1,1.33500106673234,4,2,2
0,1,2.70805020110221,1.6094379124341003,3,5.857933154483459,0,1,0.9555114450274363,5,2,2
4,1,2.8094026953624978,3.4965075614664802,3,8.496990484098719,0,1,1.410986973710262,5,3,3
2,0,2.8094026953624978,2.833213344056216,3,6.77993327104405,0,1,1.2809338454620642,4,3,3
2,1,2.8094026953624978,1.6094379124341003,0,6.097849537811996,0,1,1.0986122886681098,2,2,2
2,1,2.8094026953624978,1.6094379124341003,0,5.886104031450156,0,1,1.0986122886681098,2,2,2
2,1,2.8094026953624978,1.6094379124341003,0,6.76849321164863,0,1,1.2809338454620642,3,2,2
1,0,2.9069010598473755,2.1972245773362196,3,7.063903961472068,0,1,1.33500106673234,4,3,1
2,1,2.8094026953624978,1.6094379124341003,0,6.345636360828596,0,1,1.252762968495368,3,0,3
3,3,2.8094026953624978,2.1972245773362196,3,7.237059026124737,0,1,1.308332819650179,4,2,2
5,0,2.8094026953624978,2.833213344056216,3,7.727032781686294,0,1,1.33500106673234,4,3,1
0,2,2.533696813957432,1.6094379124341003,2,5.940171252720432,1,1,0.9555114450274363,5,2,2
3,1,2.70805020110221,2.1972245773362196,3,7.025538314638521,0,1,1.2809338454620642,3,2,2
4,1,2.70805020110221,2.1972245773362196,4,7.290292882446597,0,1,1.1939224684724346,3,2,2
2,1,2.8094026953624978,1.6094379124341003,3,6.655440350367647,0,1,0.9555114450274363,3,0,4
5,1,2.8094026953624978,2.1972245773362196,3,6.684611727667927,0,1,1.252762968495368,3,2,2
3,1,2.8094026953624978,1.6094379124341003,4,6.838405200847344,0,1,1.1939224684724346,3,2,2
4,1,2.8094026953624978,2.1972245773362196,3,6.802394763324311,0,1,1.308332819650179,4,3,0
5,1,2.70805020110221,1.0986122886681098,3,5.480638923341991,0,1,0.8919980393051105,5,2,2
4,1,2.8094026953624978,1.6094379124341003,1,6.150602768446279,0,1,1.252762968495368,3,2,2
1,2,2.6602595372658615,1.9459101490553132,3,6.4614838012316484,1,1,1.252762968495368,3,2,2
2,1,2.8094026953624978,2.1972245773362196,3,7.507141079727608,0,1,1.33500106673234,4,3,1
1,3,2.70805020110221,2.833213344056216,3,7.550135342488429,0,1,1.308332819650179,4,2,2
2,0,2.8094026953624978,2.833213344056216,3,7.299797366758161,0,1,1.33500106673234,4,3,3
4,1,2.8094026953624978,1.6094379124341003,3,6.721425700790643,0,1,0.9555114450274363,3,2,5
4,1,2.8094026953624978,1.6094379124341003,3,6.363028103540465,0,1,1.0986122886681098,2,3,3
1,1,2.8094026953624978,2.1972245773362196,3,5.991464547107982,0,1,0.7419373447293773,1,2,2
1,1,2.8094026953624978,2.1972245773362196,3,6.810825788802163,0,1,1.252762968495368,3,3,1
2,3,2.6602595372658615,2.1972245773362196,3,7.533693709848633,1,1,0.9555114450274363,3,2,5
4,1,2.70805020110221,1.0986122886681098,3,5.521460917862246,0,1,0.9555114450274363,0,2,2
4,2,2.6602595372658615,2.1972245773362196,3,7.472170957561016,1,1,1.308332819650179,4,2,2
2,1,2.8094026953624978,2.833213344056216,3,7.783224016336037,1,1,1.33500106673234,4,3,1
4,0,2.8094026953624978,2.1972245773362196,3,7.01211529430638,0,1,1.33500106673234,4,3,1
3,1,2.8903717578961645,2.1972245773362196,3,6.257475998649367,0,0,1.3862943611198906,5,0,3
4,3,2.70805020110221,2.833213344056216,3,7.804251383528112,0,1,1.308332819650179,4,2,2
1,0,2.8094026953624978,2.1972245773362196,1,7.064759027791802,0,1,1.33500106673234,4,3,3
0,1,2.8094026953624978,1.6094379124341003,3,6.111467339502679,0,1,1.0986122886681098,2,2,2
4,1,2.70805020110221,1.6094379124341003,3,5.616771097666572,0,1,0.9555114450274363,0,2,2
0,3,2.70805020110221,2.1972245773362196,3,6.824373670043086,0,1,1.252762968495368,3,2,3
5,0,2.70805020110221,2.833213344056216,3,7.8632667240095735,0,1,1.33500106673234,4,3,1
5,1,2.6602595372658615,2.1972245773362196,3,7.101675971619444,0,1,1.1939224684724346,3,2,2
4,3,2.6026896854443837,2.1972245773362196,3,7.368339686311381,0,1,1.308332819650179,4,2,2
1,0,2.9069010598473755,3.4965075614664802,3,7.937374696163295,0,1,1.308332819650179,4,3,1
0,0,2.8094026953624978,2.1972245773362196,0,6.565264970035361,0,1,1.252762968495368,3,3,1
2,3,2.6602595372658615,2.1972245773362196,3,7.279939332521639,0,1,0.9555114450274363,3,2,5
5,0,2.8094026953624978,2.1972245773362196,3,7.084058763450528,0,1,1.33500106673234,4,3,3
3,1,2.8094026953624978,1.6094379124341003,1,5.902360072025161,0,1,1.0986122886681098,2,2,2
5,1,2.8094026953624978,2.1972245773362196,3,6.970730078143525,0,1,1.252762968495368,3,2,2
2,1,2.8094026953624978,2.1972245773362196,3,6.824373670043086,0,1,1.0296194171811581,4,0,4
2,1,2.8094026953624978,2.833213344056216,3,7.035268599281097,0,1,1.0296194171811581,4,0,4
4,0,2.8094026953624978,2.1972245773362196,3,7.087573705557973,0,1,1.2809338454620642,4,3,1
2,0,2.9069010598473755,3.4965075614664802,3,8.054640137573424,0,1,1.33500106673234,4,3,1
2,1,2.70805020110221,2.1972245773362196,3,7.114769448366463,0,1,1.2237754316221157,3,2,2
4,1,2.8094026953624978,1.6094379124341003,3,6.040254711277414,0,1,0.7419373447293773,1,2,2
4,1,2.8094026953624978,1.6094379124341003,3,6.284134161070802,0,1,1.1939224684724346,3,2,2
3,1,2.8094026953624978,1.9459101490553132,3,6.29156913955832,0,1,1.0986122886681098,2,0,3
5,0,2.9069010598473755,2.1972245773362196,3,7.305033633553407,0,1,1.33500106673234,4,3,1
5,1,2.8094026953624978,1.6094379124341003,3,6.212606095751519,0,1,1.1314021114911006,2,2,2
2,1,2.8094026953624978,2.1972245773362196,3,6.862757913051401,0,1,1.252762968495368,3,2,2
3,1,2.8094026953624978,2.1972245773362196,3,6.61472560020376,0,1,1.308332819650179,4,0,4
5,1,2.8094026953624978,2.1972245773362196,3,7.138073034044347,0,1,1.252762968495368,3,2,2
0,1,2.8094026953624978,1.6094379124341003,0,6.023447592961033,0,1,1.0986122886681098,2,2,2
5,3,2.6741486494265287,2.1972245773362196,2,7.533078547412982,1,1,1.33500106673234,4,2,3
4,1,2.8094026953624978,2.1972245773362196,3,6.708023031928389,0,1,1.252762968495368,3,0,3
4,2,2.6602595372658615,2.1972245773362196,3,6.942156705699469,1,1,1.252762968495368,3,2,2
4,1,2.8094026953624978,1.6094379124341003,3,5.857933154483459,0,0,1.1631508098056809,5,0,3
3,2,2.70805020110221,1.6094379124341003,3,6.551080335043404,1,1,1.2237754316221157,2,3,0
5,0,2.8094026953624978,2.833213344056216,3,7.166265974133638,0,1,1.33500106673234,4,3,1
1,3,2.70805020110221,2.1972245773362196,3,7.035268599281097,0,1,1.252762968495368,3,2,2
3,2,2.533696813957432,2.1972245773362196,2,6.206575926724928,1,1,0.7419373447293773,1,2,2
5,3,2.8094026953624978,2.1972245773362196,3,7.7406644019172415,0,1,1.0296194171811581,4,2,2
0,0,2.8094026953624978,2.833213344056216,3,7.170119543449628,0,1,1.252762968495368,3,3,3
5,0,2.8094026953624978,2.1972245773362196,3,6.906654673538104,0,1,1.252762968495368,3,3,1
1,1,2.8094026953624978,1.6094379124341003,3,6.040254711277414,0,1,0.7419373447293773,1,2,2
2,0,2.8094026953624978,2.833213344056216,3,7.62657020629066,0,1,1.252762968495368,3,3,1
3,1,2.9069010598473755,1.6094379124341003,3,6.551080335043404,0,1,1.0986122886681098,2,0,3
4,2,2.6602595372658615,2.1972245773362196,3,7.313220387090301,1,1,1.0296194171811581,4,2,5
2,0,2.8094026953624978,2.833213344056216,3,7.94262872668324,0,1,1.3609765531356006,4,3,1
3,1,2.8094026953624978,1.6094379124341003,3,6.4193595471823075,0,1,1.252762968495368,3,0,4
2,1,2.8094026953624978,1.6094379124341003,3,6.30384532969252,0,1,1.0986122886681098,2,0,3
3,1,2.9069010598473755,1.9459101490553132,3,6.345636360828596,0,0,1.2237754316221157,5,0,3
4,1,2.8094026953624978,1.6094379124341003,3,5.765191102784844,0,1,0.9555114450274363,5,2,2
0,1,2.70805020110221,1.6094379124341003,2,5.929589143389895,0,1,0.9555114450274363,5,2,2
4,1,2.70805020110221,1.6094379124341003,3,6.551080335043404,0,1,1.252762968495368,3,2,2
3,2,2.9069010598473755,2.1972245773362196,3,7.554329585367344,0,1,1.33500106673234,4,3,3
4,2,2.70805020110221,2.1972245773362196,3,7.85979918056211,1,1,1.308332819650179,4,2,2
5,1,2.6602595372658615,2.1972245773362196,3,6.881411303642535,0,1,1.252762968495368,3,2,2
0,2,2.533696813957432,1.6094379124341003,3,5.598421958998375,0,1,0.9555114450274363,5,2,2
4,2,2.70805020110221,2.833213344056216,3,7.4673710669175595,1,1,1.308332819650179,4,2,2
1,2,2.6026896854443837,1.6094379124341003,2,6.507277712385012,1,1,0.6418538861723948,5,2,2
5,3,2.6602595372658615,2.833213344056216,3,7.537962659768208,1,1,1.252762968495368,4,2,2
3,1,2.8094026953624978,1.6094379124341003,3,6.536691597591305,0,1,1.308332819650179,4,0,4
2,0,2.8094026953624978,2.1972245773362196,3,6.709304340258298,0,1,1.252762968495368,3,3,1
4,1,2.8094026953624978,1.6094379124341003,3,5.991464547107982,0,0,1.3609765531356006,5,0,4
4,1,2.8094026953624978,2.1972245773362196,3,6.063785208687608,0,0,1.5260563034950492,5,0,3
4,1,2.8094026953624978,1.6094379124341003,3,6.433663303827795,0,1,1.252762968495368,3,2,2
4,1,2.8094026953624978,1.6094379124341003,1,6.111467339502679,0,1,1.0986122886681098,2,2,2
2,1,2.8094026953624978,2.1972245773362196,3,6.679599185844383,0,1,1.252762968495368,3,2,2
0,2,2.6602595372658615,2.1972245773362196,3,6.907755278982137,1,1,0.9555114450274363,3,2,5
4,2,2.8094026953624978,2.833213344056216,4,7.526178913346146,0,1,1.252762968495368,4,3,3
4,1,2.70805020110221,2.1972245773362196,3,7.083387847625295,0,1,1.1939224684724346,3,2,2
3,1,2.9069010598473755,1.9459101490553132,3,6.486176032730341,0,0,1.252762968495368,5,0,4
4,0,2.8094026953624978,2.1972245773362196,3,7.1308988302963465,0,1,1.33500106673234,4,3,3
2,1,2.70805020110221,2.1972245773362196,0,6.993932975223189,0,1,1.33500106673234,3,3,0
2,1,2.8094026953624978,2.1972245773362196,0,6.588926477533519,0,1,1.252762968495368,3,2,2
1,1,2.70805020110221,1.6094379124341003,3,5.700443573390687,0,1,0.7419373447293773,1,2,2
2,1,2.8094026953624978,2.833213344056216,3,7.263792019312263,0,1,1.2809338454620642,3,2,2
4,1,2.70805020110221,2.1972245773362196,3,6.754685681241666,0,1,1.252762968495368,3,3,0
2,1,2.8094026953624978,2.1972245773362196,3,7.07326971745971,0,1,1.2809338454620642,3,2,2
4,1,2.8094026953624978,1.6094379124341003,3,5.700443573390687,0,0,1.0986122886681098,5,0,3
5,1,2.70805020110221,1.6094379124341003,3,5.583496308781699,0,1,1.0715836162801904,5,2,2
3,1,2.9069010598473755,2.1972245773362196,3,7.0909098220799835,0,1,1.308332819650179,4,3,0
4,3,2.70805020110221,2.1972245773362196,3,7.431086382268411,0,1,1.252762968495368,4,2,2
3,2,2.6602595372658615,2.1972245773362196,3,6.730540659556327,1,1,1.252762968495368,3,2,2
4,3,2.70805020110221,2.1972245773362196,3,7.313220387090301,0,1,1.252762968495368,3,2,2
2,0,2.9069010598473755,3.4965075614664802,3,8.205327710041223,0,1,1.33500106673234,4,3,1
5,0,2.9069010598473755,2.1972245773362196,3,7.207474612044422,0,1,1.33500106673234,4,3,3
4,1,2.8094026953624978,1.6094379124341003,1,6.196240441064007,0,1,1.252762968495368,3,2,2
2,1,2.8094026953624978,2.1972245773362196,3,6.579251212010101,0,1,0.9555114450274363,3,0,4
2,2,2.6602595372658615,1.6094379124341003,3,6.476972362889683,1,1,1.2237754316221157,2,2,2
2,1,2.8094026953624978,2.1972245773362196,0,6.3810035046658875,0,1,1.252762968495368,3,0,3
3,1,2.8094026953624978,1.6094379124341003,3,6.194405391104672,0,0,1.3862943611198906,5,0,4
0,0,2.9069010598473755,2.833213344056216,3,7.568379267836522,0,1,1.2809338454620642,4,3,1
2,1,2.8094026953624978,2.5649493574615367,3,6.476972362889683,0,1,1.252762968495368,3,2,2
3,1,2.8094026953624978,1.9459101490553132,3,6.478509642208569,0,0,1.3862943611198906,5,0,4
0,1,2.8094026953624978,1.6094379124341003,3,6.327936783729195,0,1,1.252762968495368,3,2,2
4,1,2.6602595372658615,2.1972245773362196,3,6.8679744089702925,0,1,1.252762968495368,3,2,2
4,1,2.8094026953624978,1.6094379124341003,3,6.659293919683638,0,1,1.308332819650179,4,2,2
3,2,2.8094026953624978,2.833213344056216,3,7.791522819150732,0,1,1.33500106673234,4,3,3
2,2,2.6602595372658615,2.1972245773362196,3,6.492239835020471,1,1,0.9555114450274363,3,2,5
5,0,2.8094026953624978,2.833213344056216,3,7.647537923058067,0,1,1.33500106673234,4,3,1
0,1,2.8094026953624978,1.6094379124341003,3,6.0205377945936895,0,1,1.0986122886681098,2,2,2
2,1,2.8094026953624978,2.1972245773362196,3,7.0967213784947605,0,1,1.308332819650179,4,3,0
2,1,2.8094026953624978,2.1972245773362196,3,6.501289670540389,0,1,1.0986122886681098,2,2,2
5,1,2.70805020110221,2.1972245773362196,3,7.336936913707618,1,1,1.252762968495368,3,2,2
4,2,2.70805020110221,2.1972245773362196,3,6.907755278982137,1,1,1.252762968495368,3,2,2
4,2,2.8094026953624978,2.833213344056216,3,8.101677747454572,0,1,1.33500106673234,4,3,3
0,1,2.70805020110221,1.0986122886681098,2,5.802118375377063,0,1,0.9555114450274363,0,2,2
5,3,2.6602595372658615,2.833213344056216,3,7.408530566894626,0,1,1.308332819650179,4,2,2
3,1,2.8094026953624978,2.1972245773362196,3,6.29156913955832,0,1,1.0986122886681098,2,2,2
2,1,2.70805020110221,2.1972245773362196,3,7.027944306805558,0,1,1.252762968495368,3,2,2
3,2,2.9069010598473755,2.833213344056216,4,8.387084506069217,0,1,1.3609765531356006,5,3,3
4,2,2.533696813957432,1.6094379124341003,3,6.16541785423142,1,1,0.9555114450274363,0,2,2
3,1,2.8094026953624978,2.1972245773362196,3,7.550135342488429,0,1,1.2237754316221157,3,2,2
1,1,2.8094026953624978,1.6094379124341003,1,6.363028103540465,0,1,1.1939224684724346,3,3,1
4,3,2.70805020110221,1.6094379124341003,3,7.00033446027523,0,1,1.1939224684724346,3,2,2
1,1,2.8094026953624978,1.6094379124341003,3,6.746294612855512,0,1,1.308332819650179,4,2,2
4,2,2.6602595372658615,2.1972245773362196,3,7.090076835776092,1,1,1.0296194171811581,3,2,2
3,1,2.8094026953624978,2.1972245773362196,3,7.003065458786462,0,1,1.252762968495368,3,3,1
3,2,2.8094026953624978,2.1972245773362196,4,7.3537223303996315,0,1,1.2809338454620642,4,3,3
2,0,2.8094026953624978,2.833213344056216,3,7.962063824427039,0,1,1.33500106673234,4,3,1
0,1,2.8094026953624978,1.6094379124341003,3,6.396929655216146,0,1,1.252762968495368,3,2,2
4,0,2.8094026953624978,2.1972245773362196,3,6.955592608396297,0,1,1.33500106673234,4,3,1
2,3,2.6026896854443837,2.833213344056216,3,7.528331766707247,0,1,1.33500106673234,4,2,2
5,3,2.5877640352277083,2.1972245773362196,2,7.352441100243583,1,1,0.7884573603642702,3,2,2
1,3,2.6602595372658615,2.1972245773362196,3,7.029972911706386,0,1,1.252762968495368,3,2,2
2,1,2.6602595372658615,1.6094379124341003,3,6.745236349484363,0,1,1.0986122886681098,2,2,2
0,1,2.6602595372658615,1.6094379124341003,3,6.486160788944089,0,1,1.1939224684724346,3,2,2
1,1,2.9069010598473755,1.6094379124341003,3,6.155579701959949,0,1,0.7419373447293773,5,3,0
2,0,2.8094026953624978,2.833213344056216,3,7.003065458786462,1,1,1.2809338454620642,4,3,1
5,3,2.6602595372658615,2.1972245773362196,3,7.3777589082278725,1,1,1.308332819650179,4,2,2
0,1,2.8094026953624978,1.6094379124341003,0,5.700443573390687,0,1,0.7419373447293773,5,2,2
2,1,2.8094026953624978,2.833213344056216,3,7.075191598276645,0,1,1.308332819650179,4,0,3
5,2,2.772588722239781,2.833213344056216,3,7.495541943884256,1,1,1.308332819650179,4,0,4
5,1,2.70805020110221,1.6094379124341003,3,6.928537818164665,0,1,1.1939224684724346,3,2,2
2,0,2.8094026953624978,2.1972245773362196,3,7.003065458786462,0,1,1.33500106673234,4,3,1
3,3,2.6026896854443837,1.6094379124341003,3,7.126890808898808,0,1,1.1939224684724346,3,2,2
1,2,2.8094026953624978,2.5649493574615367,3,6.733401891837359,1,1,1.308332819650179,4,3,0
4,1,2.8094026953624978,2.833213344056216,4,7.771067086065406,0,1,1.308332819650179,4,3,3
0,1,2.70805020110221,1.6094379124341003,3,6.456769655572163,0,1,1.2237754316221157,2,2,2
5,0,2.70805020110221,2.833213344056216,3,7.9724660159745655,0,1,1.33500106673234,4,3,1
1,1,2.8094026953624978,2.1972245773362196,3,6.368015645051504,0,1,0.7419373447293773,5,2,2
2,0,2.9069010598473755,3.4965075614664802,3,8.18585176962404,0,1,1.33500106673234,4,3,1
1,0,2.9069010598473755,2.833213344056216,3,7.762596048540069,0,1,1.2809338454620642,4,3,1
5,3,2.70805020110221,2.833213344056216,3,7.475905969367397,0,1,1.2809338454620642,4,3,0
4,1,2.8094026953624978,2.1972245773362196,1,5.799092654460526,0,1,0.9555114450274363,5,2,2
4,3,2.70805020110221,2.833213344056216,3,7.7406644019172415,0,1,1.308332819650179,4,2,2
5,0,2.70805020110221,2.833213344056216,3,7.545389749611823,0,1,1.33500106673234,4,3,1
5,0,2.8094026953624978,2.1972245773362196,3,6.993932975223189,0,1,1.252762968495368,3,3,1
4,0,2.8094026953624978,1.6094379124341003,3,6.907755278982137,0,1,1.33500106673234,4,3,1
0,0,2.9069010598473755,2.833213344056216,3,7.7406644019172415,0,1,1.33500106673234,4,3,1
2,0,2.8094026953624978,2.1972245773362196,3,6.893656354602635,0,1,1.252762968495368,3,3,1
1,0,2.8094026953624978,2.1972245773362196,3,7.200424892944957,0,1,1.33500106673234,4,3,3
5,1,2.70805020110221,1.6094379124341003,3,5.31762967758041,0,1,0.7419373447293773,1,2,2
4,2,2.6602595372658615,2.1972245773362196,3,7.58629630715272,1,1,1.308332819650179,4,2,2
4,2,2.8094026953624978,2.1972245773362196,3,6.866933284461882,1,1,1.252762968495368,3,0,3
5,3,2.5649493574615367,2.1972245773362196,2,7.061334366910438,0,1,0.7884573603642702,5,2,2
4,2,2.70805020110221,2.1972245773362196,3,7.754052639035757,1,1,1.252762968495368,3,2,2
1,1,2.70805020110221,1.6094379124341003,3,5.703782474656201,0,1,0.7419373447293773,1,2,2
2,1,2.8094026953624978,2.1972245773362196,3,6.698268054115413,0,1,1.252762968495368,3,2,2
4,2,2.7013612129514133,2.1972245773362196,3,7.2078598714324755,1,1,1.308332819650179,4,2,2
2,1,2.8094026953624978,2.1972245773362196,3,6.606650186198215,0,1,1.0986122886681098,2,0,3
3,2,2.8094026953624978,2.1972245773362196,3,7.633321245797583,0,1,1.33500106673234,4,3,3
1,1,2.8094026953624978,2.1972245773362196,3,7.003065458786462,0,1,1.252762968495368,3,2,2
2,3,2.6602595372658615,2.1972245773362196,3,7.313220387090301,0,1,1.252762968495368,3,2,2
2,1,2.8094026953624978,2.1972245773362196,3,7.4673710669175595,1,1,1.252762968495368,3,3,1
2,2,2.533696813957432,1.6094379124341003,3,6.61338421837956,0,1,0.7419373447293773,5,2,2
3,2,2.6026896854443837,2.1972245773362196,3,7.237059026124737,0,1,1.2809338454620642,3,2,2
5,1,2.8094026953624978,1.6094379124341003,3,6.660575149839686,0,1,1.1939224684724346,3,2,2
3,1,2.8094026953624978,2.1972245773362196,3,6.4457198193855785,0,0,1.252762968495368,5,0,3
2,0,2.8094026953624978,2.833213344056216,3,7.426549072397305,0,1,1.33500106673234,4,3,3
4,1,2.8094026953624978,1.6094379124341003,3,6.413458957167357,0,1,1.252762968495368,3,3,0
3,0,2.9069010598473755,2.5649493574615367,3,7.4673710669175595,0,1,1.33500106673234,4,0,3
5,0,2.9069010598473755,2.833213344056216,3,7.789868559054706,0,1,1.33500106673234,4,3,1
5,3,2.6602595372658615,2.1972245773362196,3,7.313220387090301,0,1,1.252762968495368,3,2,2
2,1,2.8094026953624978,2.1972245773362196,3,6.8690144506657065,0,1,1.308332819650179,4,3,3
2,1,2.8094026953624978,2.1972245773362196,3,6.673057736638866,0,1,1.252762968495368,3,0,3
4,3,2.70805020110221,2.1972245773362196,3,7.528331766707247,0,1,1.308332819650179,4,2,2
5,3,2.6026896854443837,2.833213344056216,3,7.495541943884256,1,1,1.252762968495368,4,2,2
3,2,2.533696813957432,1.6094379124341003,2,5.955837369464831,0,1,0.9555114450274363,0,2,2
2,0,2.9069010598473755,2.833213344056216,3,7.826451116270136,0,1,1.33500106673234,4,3,1
2,1,2.70805020110221,1.6094379124341003,3,6.628041376179533,0,1,1.1939224684724346,3,2,2
4,1,2.8094026953624978,1.6094379124341003,3,6.196240441064007,0,1,1.0986122886681098,2,2,2
5,3,2.70805020110221,1.6094379124341003,3,6.994849985833071,0,1,1.252762968495368,3,2,2
4,3,2.70805020110221,2.1972245773362196,3,7.824046010856292,0,1,1.308332819650179,4,2,2
5,0,2.8094026953624978,2.1972245773362196,3,7.090076835776092,0,1,1.252762968495368,3,3,1
4,3,2.70805020110221,2.1972245773362196,3,7.53689712956617,0,1,1.252762968495368,3,2,2
