Company,TypeName,Inches,Ram,Price_euros,Touchscreen,CPU_freq,CPU_model,GPU_model,OS_No OS,OS_Other,OS_Windows 10,OS_Windows 7,GPU_company_ARM,GPU_company_Intel,GPU_company_Nvidia
1,2,2.6026896854443837,2.1972245773362196,7.05617528410041,0,0.7884573603642702,5,2,False,True,False,False,False,True,False
2,0,2.8094026953624978,2.1972245773362196,6.907755278982137,0,1.252762968495368,3,1,False,False,True,False,False,False,True
2,1,2.8094026953624978,3.4965075614664802,7.878534196140362,1,1.33500106673234,4,1,False,False,True,False,False,False,True
4,2,2.8094026953624978,2.1972245773362196,6.866933284461882,1,1.252762968495368,3,3,False,False,True,False,False,False,False
2,3,2.70805020110221,2.1972245773362196,7.402451520818244,0,1.252762968495368,3,2,False,False,True,False,False,True,False
5,0,2.9069010598473755,2.833213344056216,7.824046010856292,0,1.33500106673234,4,1,False,False,True,False,False,False,True
5,1,2.70805020110221,1.6094379124341003,6.82001636467413,0,1.1939224684724346,3,2,False,False,True,False,False,True,False
0,1,2.8094026953624978,1.6094379124341003,6.424869023905388,0,1.252762968495368,3,0,False,False,True,False,False,False,True
4,1,2.6602595372658615,1.6094379124341003,6.601230118728877,0,1.2237754316221157,2,2,False,False,True,False,False,True,False
4,1,2.8094026953624978,2.1972245773362196,6.708023031928389,0,1.252762968495368,3,3,False,False,True,False,False,False,False
5,0,2.8094026953624978,2.1972245773362196,7.090076835776092,0,1.33500106673234,4,1,False,False,True,False,False,False,True
4,1,2.70805020110221,2.1972245773362196,7.201170883281678,0,1.1939224684724346,3,2,False,False,False,True,False,True,False
4,2,2.8094026953624978,1.6094379124341003,6.742880635791903,1,1.252762968495368,4,2,False,False,True,False,False,True,False
3,2,2.8094026953624978,2.833213344056216,7.791522819150732,0,1.33500106673234,4,3,False,False,True,False,False,False,True
1,3,2.6602595372658615,2.1972245773362196,6.934397209928558,0,1.1939224684724346,3,0,False,False,True,False,False,False,True
5,0,2.9069010598473755,2.833213344056216,7.575579523339515,0,1.2809338454620642,4,1,False,False,True,False,False,False,True
4,1,2.9069010598473755,2.1972245773362196,6.253828811575473,0,1.252762968495368,5,3,False,False,True,False,False,False,False
5,1,2.8094026953624978,2.1972245773362196,6.7580945044277305,0,1.252762968495368,3,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,2.833213344056216,6.756944017086926,1,1.308332819650179,4,3,False,False,True,False,False,False,False
1,1,2.9069010598473755,2.1972245773362196,6.79346613258001,0,1.252762968495368,3,1,False,False,True,False,False,False,True
5,0,2.9069010598473755,2.1972245773362196,7.32131421022041,0,1.2809338454620642,4,1,False,False,True,False,False,False,True
3,1,2.8094026953624978,1.6094379124341003,5.857933154483459,0,1.0986122886681098,2,2,True,False,False,False,False,True,False
3,1,2.9069010598473755,2.1972245773362196,6.885509670034818,0,0.9555114450274363,3,0,False,False,True,False,False,False,True
5,0,2.9069010598473755,2.833213344056216,7.615791072035833,0,1.33500106673234,4,1,False,False,True,False,False,False,True
3,1,2.6602595372658615,2.1972245773362196,6.994849985833071,0,1.308332819650179,4,2,False,False,True,False,False,True,False
1,1,2.70805020110221,1.6094379124341003,5.703782474656201,0,0.7419373447293773,1,2,False,False,True,False,False,True,False
5,0,2.8094026953624978,2.1972245773362196,7.090076835776092,0,1.252762968495368,3,1,False,False,True,False,False,False,True
0,1,2.8094026953624978,1.6094379124341003,6.35088571671474,0,1.308332819650179,2,3,False,False,True,False,False,False,True
3,2,2.8094026953624978,1.6094379124341003,6.53058604002882,1,1.252762968495368,3,2,False,False,True,False,False,True,False
4,1,2.8094026953624978,1.6094379124341003,6.016157159698354,0,1.0986122886681098,2,2,False,False,True,False,False,True,False
0,0,2.9069010598473755,2.833213344056216,7.7406644019172415,0,1.33500106673234,4,1,False,False,True,False,False,False,True
0,1,2.8094026953624978,1.6094379124341003,6.419994928147142,0,0.9555114450274363,3,3,False,False,True,False,False,False,True
3,3,2.6602595372658615,2.1972245773362196,7.2078598714324755,1,1.308332819650179,4,2,False,False,True,False,False,True,False
4,2,2.533696813957432,1.6094379124341003,5.583496308781699,0,0.9555114450274363,0,2,False,True,False,False,False,True,False
3,1,2.8094026953624978,2.1972245773362196,7.003065458786462,0,1.252762968495368,3,1,False,False,True,False,False,False,True
2,3,2.8094026953624978,2.833213344056216,7.383343286521773,0,1.0647107369924282,4,5,False,False,True,False,False,True,False
4,1,2.6602595372658615,1.6094379124341003,6.309918278226516,0,1.2237754316221157,2,2,False,False,True,False,False,True,False
5,3,2.6602595372658615,2.1972245773362196,7.200939685789514,0,1.1939224684724346,3,3,False,True,False,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,6.0867747269123065,0,1.0986122886681098,2,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,2.1972245773362196,6.7912214627261855,0,1.252762968495368,3,3,False,False,True,False,False,False,False
2,1,2.70805020110221,2.1972245773362196,6.608000625296087,0,1.1939224684724346,2,2,False,False,True,False,False,True,False
2,3,2.6026896854443837,2.1972245773362196,7.43307534889858,0,1.33500106673234,4,2,False,False,True,False,False,True,False
2,2,2.8094026953624978,2.1972245773362196,7.483806687665835,0,1.33500106673234,4,3,False,False,True,False,False,False,True
3,3,2.70805020110221,2.1972245773362196,7.292337176173877,0,1.252762968495368,4,2,False,False,True,False,False,True,False
0,2,2.533696813957432,1.6094379124341003,5.598421958998375,0,0.9555114450274363,5,2,False,False,True,False,False,True,False
4,1,2.8094026953624978,1.6094379124341003,5.736572297479192,0,1.3609765531356006,5,3,True,False,False,False,False,False,False
3,1,2.8094026953624978,2.1972245773362196,6.380122536899765,0,1.252762968495368,3,2,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,5.560681631015528,0,0.9555114450274363,0,2,True,False,False,False,False,True,False
2,1,2.8094026953624978,2.1972245773362196,7.07326971745971,0,1.2809338454620642,3,2,False,False,True,False,False,True,False
2,0,2.9069010598473755,2.833213344056216,8.01094706572388,0,1.33500106673234,4,1,False,False,True,False,False,False,True
1,0,2.8094026953624978,2.1972245773362196,6.551080335043404,0,1.3862943611198906,5,3,False,False,True,False,False,False,False
5,0,2.9069010598473755,2.833213344056216,7.377133712833954,0,1.33500106673234,4,1,False,False,True,False,False,False,True
2,3,2.6602595372658615,2.1972245773362196,7.24422751560335,0,0.9555114450274363,3,5,False,False,True,False,False,True,False
2,2,2.6602595372658615,2.1972245773362196,6.492239835020471,1,0.9555114450274363,3,5,False,False,True,False,False,True,False
1,2,2.6602595372658615,2.1972245773362196,6.834108738813838,1,1.252762968495368,3,2,False,False,True,False,False,True,False
1,0,2.9069010598473755,2.833213344056216,7.495541943884256,0,1.33500106673234,4,1,False,False,True,False,False,False,True
1,0,2.9069010598473755,2.5649493574615367,6.856461984594587,0,1.33500106673234,4,3,False,False,False,False,False,False,True
2,1,2.8094026953624978,1.6094379124341003,6.1092475827643655,0,1.0986122886681098,2,3,False,False,True,False,False,False,False
1,1,2.70805020110221,1.6094379124341003,6.234410725718371,0,1.2237754316221157,2,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,1.6094379124341003,6.606650186198215,0,1.308332819650179,4,3,False,False,True,False,False,False,False
0,1,2.8094026953624978,1.9459101490553132,6.309918278226516,0,1.252762968495368,3,2,False,False,True,False,False,True,False
2,1,2.70805020110221,1.6094379124341003,6.775366090936392,0,1.252762968495368,3,2,False,False,True,False,False,True,False
3,1,2.70805020110221,1.6094379124341003,7.143617602704121,0,1.252762968495368,3,2,False,False,True,False,False,True,False
4,1,2.8094026953624978,2.1972245773362196,6.815639990074331,0,1.252762968495368,3,2,False,False,True,False,False,True,False
3,1,2.70805020110221,2.1972245773362196,6.956793031546652,0,1.252762968495368,3,0,False,False,True,False,False,False,True
4,1,2.8094026953624978,2.1972245773362196,6.214608098422191,0,1.0986122886681098,2,3,True,False,False,False,False,False,True
4,3,2.6026896854443837,2.1972245773362196,7.003065458786462,0,1.1939224684724346,3,2,False,False,True,False,False,True,False
2,2,2.8094026953624978,2.833213344056216,7.07326971745971,1,1.308332819650179,4,2,False,False,True,False,False,True,False
1,1,2.8094026953624978,1.6094379124341003,5.620364633176702,0,0.7419373447293773,1,2,False,False,False,False,False,True,False
5,1,2.5877640352277083,1.9459101490553132,6.1092475827643655,0,0.7419373447293773,5,2,False,False,True,False,False,True,False
0,1,2.8094026953624978,1.6094379124341003,5.855071922202427,0,0.7419373447293773,1,2,False,False,True,False,False,True,False
2,3,2.8094026953624978,2.1972245773362196,7.1693500166706,0,1.0647107369924282,4,5,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,6.258567565922647,1,0.9555114450274363,3,5,False,False,True,False,False,True,False
4,1,2.9069010598473755,2.1972245773362196,6.54965074223381,0,0.9555114450274363,3,3,True,False,False,False,False,False,True
1,1,2.8094026953624978,1.6094379124341003,5.91350300563827,0,0.9555114450274363,5,2,False,False,True,False,False,True,False
2,2,2.8094026953624978,2.1972245773362196,6.9985096422506015,1,1.308332819650179,3,2,False,False,True,False,False,True,False
3,1,2.6602595372658615,1.6094379124341003,6.626717749249025,0,0.9555114450274363,3,5,False,False,True,False,False,True,False
4,2,2.7013612129514133,2.1972245773362196,7.2078598714324755,1,1.308332819650179,4,2,False,False,True,False,False,True,False
2,3,2.6602595372658615,2.1972245773362196,7.279939332521639,0,0.9555114450274363,3,5,False,False,True,False,False,True,False
5,1,2.8094026953624978,1.6094379124341003,6.194405391104672,0,1.2237754316221157,2,2,False,False,True,False,False,True,False
3,1,2.8094026953624978,2.1972245773362196,6.7912214627261855,0,1.252762968495368,3,0,False,False,True,False,False,False,True
3,1,2.8094026953624978,1.6094379124341003,6.610696044717759,0,1.252762968495368,3,2,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,6.733401891837359,0,1.252762968495368,3,2,False,False,True,False,False,True,False
5,3,2.6602595372658615,3.4965075614664802,7.937374696163295,1,1.308332819650179,4,2,False,False,True,False,False,True,False
5,0,2.9069010598473755,2.1972245773362196,6.999422467507961,0,1.252762968495368,3,1,False,False,True,False,False,False,True
1,0,2.9069010598473755,4.174387269895637,8.288031567776464,0,1.308332819650179,4,3,False,False,True,False,False,False,True
4,3,2.70805020110221,2.5649493574615367,7.422971251049421,0,1.2809338454620642,4,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,2.833213344056216,7.035268599281097,0,1.0296194171811581,4,4,False,False,True,False,False,False,False
0,2,2.6602595372658615,2.1972245773362196,6.536691597591305,1,1.1939224684724346,3,2,False,False,True,False,False,True,False
5,3,2.6390573296152584,2.1972245773362196,7.313220387090301,0,1.308332819650179,4,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,2.1972245773362196,6.591673732008658,0,0.9555114450274363,3,4,False,False,True,False,False,False,False
0,3,2.70805020110221,2.1972245773362196,6.785587645007929,0,1.0296194171811581,4,5,False,False,True,False,False,True,False
5,3,2.772588722239781,2.833213344056216,7.52294091807237,0,1.308332819650179,4,0,False,False,True,False,False,False,True
5,1,2.70805020110221,1.6094379124341003,6.214608098422191,0,1.1314021114911006,5,2,False,False,True,False,False,True,False
3,1,2.70805020110221,2.1972245773362196,7.293017679772782,0,1.1939224684724346,3,2,False,False,False,True,False,True,False
2,1,2.9069010598473755,2.833213344056216,7.346010209913293,1,1.0296194171811581,4,0,False,False,True,False,False,False,True
2,0,2.8094026953624978,2.833213344056216,7.313220387090301,0,1.33500106673234,4,1,False,False,True,False,False,False,True
3,2,2.9069010598473755,2.1972245773362196,7.554329585367344,0,1.33500106673234,4,3,False,False,True,False,False,False,True
5,0,2.8094026953624978,2.833213344056216,7.170119543449628,0,1.33500106673234,4,3,False,False,True,False,False,False,True
5,1,2.70805020110221,2.1972245773362196,7.074116816197362,0,1.1939224684724346,3,2,False,False,True,False,False,True,False
4,1,2.8094026953624978,1.6094379124341003,5.84354441703136,0,0.7419373447293773,5,2,False,False,True,False,False,True,False
2,2,2.6602595372658615,1.6094379124341003,6.476972362889683,1,1.2237754316221157,2,2,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,6.846943139585379,0,1.1939224684724346,3,2,False,False,False,True,False,True,False
2,3,2.6602595372658615,2.1972245773362196,7.298445101508147,1,1.308332819650179,4,2,False,False,True,False,False,True,False
5,1,2.8094026953624978,1.6094379124341003,5.521060837840906,0,0.8919980393051105,5,2,False,False,True,False,False,True,False
3,0,2.9069010598473755,2.5649493574615367,7.438383530044307,0,1.33500106673234,4,1,False,False,True,False,False,False,True
3,3,2.8094026953624978,2.1972245773362196,6.492239835020471,0,1.0296194171811581,4,2,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,5.849295961087796,0,1.0986122886681098,2,2,True,False,False,False,False,True,False
2,1,2.9069010598473755,1.6094379124341003,6.492239835020471,0,1.0986122886681098,2,3,False,False,True,False,False,False,False
3,2,2.6602595372658615,2.1972245773362196,7.731053144007127,1,1.252762968495368,3,2,False,False,True,False,False,True,False
5,0,2.9069010598473755,2.833213344056216,7.824046010856292,0,1.33500106673234,4,1,False,False,True,False,False,False,True
2,1,2.9069010598473755,2.1972245773362196,6.990256500493881,0,0.9555114450274363,3,4,False,False,True,False,False,False,False
3,2,2.8094026953624978,2.1972245773362196,7.718685495198466,0,1.308332819650179,4,3,False,False,True,False,False,False,True
5,1,2.6602595372658615,1.6094379124341003,5.2832037287379885,0,0.8919980393051105,5,2,False,False,True,False,False,True,False
4,1,2.70805020110221,2.1972245773362196,7.003065458786462,0,1.252762968495368,3,0,False,False,True,False,False,False,True
4,1,2.8094026953624978,1.6094379124341003,5.700443573390687,0,1.0986122886681098,5,3,False,False,True,False,False,False,False
2,1,2.8094026953624978,2.1972245773362196,6.887552571664617,0,1.0296194171811581,4,4,False,False,True,False,False,False,False
2,1,2.8094026953624978,2.1972245773362196,6.338594078203183,0,1.252762968495368,3,3,False,False,True,False,False,False,False
2,2,2.6602595372658615,2.1972245773362196,7.503289630675082,1,0.7884573603642702,3,2,False,False,True,False,False,True,False
4,0,2.8094026953624978,2.833213344056216,7.313220387090301,0,1.33500106673234,4,1,False,False,True,False,False,False,True
3,0,2.8094026953624978,2.1972245773362196,7.003065458786462,0,1.33500106673234,4,1,False,False,True,False,False,False,True
3,3,2.8094026953624978,1.6094379124341003,6.214608098422191,0,1.3862943611198906,5,4,False,False,True,False,False,False,False
5,0,2.9069010598473755,2.833213344056216,7.3777589082278725,0,1.33500106673234,4,3,False,False,True,False,False,False,True
0,1,2.8094026953624978,1.6094379124341003,6.1092475827643655,0,1.0986122886681098,2,2,False,False,True,False,False,True,False
4,1,2.8094026953624978,2.1972245773362196,6.214608098422191,0,1.2237754316221157,2,0,True,False,False,False,False,False,True
5,3,2.6026896854443837,2.1972245773362196,6.937314081223682,1,1.252762968495368,4,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,1.6094379124341003,6.6039438246004725,0,1.1939224684724346,3,2,False,False,False,True,False,True,False
3,3,2.8094026953624978,2.1972245773362196,7.1685721930741115,0,1.252762968495368,4,3,False,False,True,False,False,False,False
2,1,2.8094026953624978,2.833213344056216,7.075191598276645,0,1.308332819650179,4,3,False,False,True,False,False,False,False
4,1,2.8094026953624978,2.1972245773362196,6.131226489483141,0,1.1939224684724346,2,2,False,False,True,False,False,True,False
2,3,2.70805020110221,2.1972245773362196,6.779921907472252,0,0.9555114450274363,3,5,False,False,True,False,False,True,False
2,1,2.8094026953624978,2.1972245773362196,6.601325222901983,0,1.0296194171811581,4,4,False,False,False,False,False,False,False
1,0,2.9069010598473755,2.833213344056216,7.67368812926773,0,1.2809338454620642,4,1,False,False,True,False,False,False,True
4,1,2.9069010598473755,1.6094379124341003,6.194405391104672,0,1.0986122886681098,2,2,False,False,True,False,False,True,False
5,1,2.6602595372658615,2.1972245773362196,7.2868764117507,0,1.1939224684724346,3,2,False,False,False,True,False,True,False
5,1,2.6602595372658615,2.1972245773362196,6.881411303642535,0,1.252762968495368,3,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,2.1972245773362196,6.802394763324311,0,1.308332819650179,4,3,False,False,True,False,False,False,False
3,3,2.70805020110221,2.1972245773362196,7.27931883541462,0,1.2809338454620642,4,2,False,False,False,True,False,True,False
4,1,2.8094026953624978,1.6094379124341003,6.659293919683638,0,1.308332819650179,4,2,False,False,True,False,False,True,False
4,3,2.6026896854443837,2.1972245773362196,7.409136443920128,0,1.308332819650179,4,2,False,False,True,False,False,True,False
1,0,2.9069010598473755,2.833213344056216,7.626034000179687,0,1.33500106673234,4,1,False,False,True,False,False,False,True
4,1,2.8094026953624978,1.6094379124341003,6.413458957167357,0,1.252762968495368,3,0,False,False,True,False,False,False,True
3,1,2.8094026953624978,1.6094379124341003,6.173556910972577,0,1.252762968495368,5,4,False,False,True,False,False,False,False
4,1,2.8094026953624978,1.6094379124341003,6.138482708032701,0,1.1939224684724346,3,2,True,False,False,False,False,True,False
0,0,2.8094026953624978,2.1972245773362196,7.13966033596492,0,1.33500106673234,4,1,False,False,True,False,False,False,True
3,1,2.9069010598473755,1.9459101490553132,6.345636360828596,0,1.2237754316221157,5,3,False,False,True,False,False,False,False
5,0,2.8094026953624978,2.833213344056216,7.647537923058067,0,1.33500106673234,4,1,False,False,True,False,False,False,True
0,1,2.9069010598473755,1.6094379124341003,6.395261598115449,0,1.0986122886681098,2,0,False,False,True,False,False,False,True
2,1,2.9069010598473755,2.1972245773362196,7.624130585661289,0,1.308332819650179,4,1,False,False,True,False,False,False,True
5,0,2.9069010598473755,2.1972245773362196,7.2078598714324755,0,1.33500106673234,4,3,False,False,True,False,False,False,True
5,0,2.8094026953624978,2.833213344056216,7.166265974133638,0,1.33500106673234,4,1,False,False,True,False,False,False,True
4,0,2.8094026953624978,2.1972245773362196,6.955592608396297,0,1.33500106673234,4,1,False,False,True,False,False,False,True
1,1,2.8094026953624978,1.6094379124341003,5.8289456176102075,0,0.7419373447293773,1,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,2.1972245773362196,6.3810035046658875,0,1.252762968495368,3,3,False,False,False,False,False,False,False
4,3,2.70805020110221,2.1972245773362196,7.103634513708157,0,1.0296194171811581,4,3,False,False,True,False,False,False,False
3,1,2.8094026953624978,1.6094379124341003,6.194384982733157,0,1.3862943611198906,5,3,False,False,True,False,False,False,False
3,1,2.8094026953624978,1.6094379124341003,6.152732694704104,0,1.0986122886681098,2,4,False,False,True,False,False,False,False
0,1,2.70805020110221,2.1972245773362196,5.966146739123692,0,1.0986122886681098,2,2,False,False,True,False,False,True,False
5,3,2.5649493574615367,2.1972245773362196,7.059617628291383,0,0.7419373447293773,5,2,False,True,False,False,False,True,False
3,1,2.8094026953624978,1.9459101490553132,6.363028103540465,0,1.308332819650179,4,2,False,False,True,False,False,True,False
1,2,2.533696813957432,1.6094379124341003,5.831882477283517,0,0.7419373447293773,1,2,False,True,False,False,False,True,False
3,2,2.6026896854443837,2.1972245773362196,7.302496423727326,0,1.308332819650179,4,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,1.6094379124341003,6.345636360828596,0,1.252762968495368,3,3,False,False,False,False,False,False,False
2,3,2.6602595372658615,2.1972245773362196,7.396335293800808,0,0.9555114450274363,3,5,False,False,True,False,False,True,False
3,3,2.70805020110221,2.1972245773362196,7.313886831633462,0,1.252762968495368,4,2,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,6.506501291645438,0,1.2237754316221157,2,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,1.6094379124341003,6.144185634125646,0,1.0986122886681098,2,3,False,False,False,False,False,False,False
5,1,2.8094026953624978,2.1972245773362196,7.02108396428914,0,1.1939224684724346,3,2,False,False,True,False,False,True,False
2,3,2.6602595372658615,2.1972245773362196,7.408530566894626,0,1.0296194171811581,4,5,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,5.66953603592761,0,0.9555114450274363,0,2,True,False,False,False,False,True,False
4,1,2.8094026953624978,2.1972245773362196,7.333023014386481,0,1.2809338454620642,4,2,False,False,True,False,False,True,False
4,3,2.70805020110221,1.6094379124341003,7.00033446027523,0,1.1939224684724346,3,2,False,False,True,False,False,True,False
4,1,2.6602595372658615,2.1972245773362196,6.856461984594587,0,1.2237754316221157,2,2,False,False,True,False,False,True,False
0,1,2.9069010598473755,2.1972245773362196,6.4457198193855785,0,1.0986122886681098,2,0,False,False,True,False,False,False,True
3,1,2.70805020110221,1.6094379124341003,6.659293919683638,0,1.252762968495368,3,2,False,False,True,False,False,True,False
3,1,2.6602595372658615,2.1972245773362196,7.081708586105575,0,1.252762968495368,3,2,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,5.846409872905957,0,1.0986122886681098,2,2,True,False,False,False,False,True,False
4,1,2.8094026953624978,2.1972245773362196,7.115224629308743,0,1.0296194171811581,4,3,False,False,True,False,False,False,False
3,1,2.8094026953624978,1.6094379124341003,5.703782474656201,0,0.9555114450274363,0,2,True,False,False,False,False,True,False
1,1,2.8094026953624978,1.6094379124341003,5.41610040220442,0,0.7419373447293773,1,2,False,False,False,False,False,True,False
1,1,2.8094026953624978,2.1972245773362196,6.261472600169475,0,1.252762968495368,3,0,False,False,False,False,False,False,True
2,0,2.8094026953624978,2.1972245773362196,6.967428860467754,0,1.33500106673234,4,1,False,False,True,False,False,False,True
2,1,2.6602595372658615,1.6094379124341003,6.536691597591305,0,1.0986122886681098,2,2,False,False,True,False,False,True,False
5,3,2.70805020110221,2.833213344056216,7.531552381407289,1,1.308332819650179,4,2,False,False,True,False,False,True,False
4,1,2.8094026953624978,1.6094379124341003,6.148468295917647,0,1.252762968495368,3,2,True,False,False,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,6.887552571664617,0,1.252762968495368,3,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,2.1972245773362196,7.041761558829871,0,1.0296194171811581,4,4,False,False,True,False,False,False,False
0,1,2.70805020110221,1.6094379124341003,5.929589143389895,0,0.9555114450274363,5,2,False,True,False,False,False,True,False
1,1,2.8094026953624978,1.6094379124341003,5.857933154483459,0,1.0296194171811581,5,3,False,False,True,False,False,False,False
2,2,2.6602595372658615,2.1972245773362196,7.090076835776092,1,1.252762968495368,3,2,False,False,True,False,False,True,False
3,2,2.70805020110221,1.6094379124341003,6.551080335043404,1,1.2237754316221157,2,0,False,False,True,False,False,False,True
4,1,2.8094026953624978,1.6094379124341003,5.765191102784844,0,0.9555114450274363,5,2,False,False,True,False,False,True,False
3,1,2.70805020110221,2.1972245773362196,7.322510433997394,0,1.1939224684724346,3,2,False,False,False,True,False,True,False
4,1,2.8094026953624978,2.1972245773362196,6.352629396319567,0,1.252762968495368,3,2,True,False,False,False,False,True,False
5,1,2.8094026953624978,1.6094379124341003,6.104793232414985,0,1.1631508098056809,2,2,False,False,True,False,False,True,False
5,1,2.6602595372658615,1.6094379124341003,7.086737934510577,0,1.1939224684724346,3,2,False,False,True,False,False,True,False
3,1,2.9069010598473755,2.833213344056216,6.966024187106113,0,1.0296194171811581,4,3,False,False,True,False,False,False,True
2,3,2.6602595372658615,2.1972245773362196,7.1459844677143876,0,1.252762968495368,4,2,False,False,True,False,False,True,False
3,1,2.70805020110221,2.1972245773362196,7.1459844677143876,0,1.2809338454620642,3,2,False,False,True,False,False,True,False
1,0,2.9069010598473755,2.833213344056216,7.4673710669175595,0,1.33500106673234,4,3,False,False,True,False,False,False,True
5,3,2.6602595372658615,2.1972245773362196,7.326169517376512,0,1.1939224684724346,3,3,False,True,False,False,False,True,False
3,1,2.70805020110221,2.1972245773362196,7.078704077085276,0,1.308332819650179,4,0,False,False,True,False,False,False,True
0,1,2.8094026953624978,2.1972245773362196,6.492239835020471,0,1.308332819650179,5,3,False,False,True,False,False,False,False
5,3,2.6602595372658615,2.1972245773362196,7.3777589082278725,1,1.308332819650179,4,2,False,False,True,False,False,True,False
4,1,2.8094026953624978,1.9459101490553132,6.336825731146441,0,1.252762968495368,3,2,False,False,True,False,False,True,False
3,1,2.6602595372658615,2.1972245773362196,7.43307534889858,0,1.1939224684724346,3,2,False,False,True,False,False,True,False
3,1,2.70805020110221,1.6094379124341003,6.529418838262226,0,1.2237754316221157,2,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,2.1972245773362196,6.6933112766194425,0,1.308332819650179,4,3,False,False,False,False,False,False,False
5,3,2.6602595372658615,2.1972245773362196,7.218176838403408,0,1.252762968495368,4,2,False,False,True,False,False,True,False
3,2,2.6602595372658615,2.1972245773362196,7.313220387090301,1,0.9555114450274363,3,5,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,6.2166061010848646,0,0.9555114450274363,5,2,False,False,True,False,False,True,False
3,0,2.8094026953624978,2.5649493574615367,7.1308988302963465,0,1.33500106673234,4,1,False,False,True,False,False,False,True
3,2,2.8094026953624978,2.1972245773362196,7.3537223303996315,0,1.2809338454620642,4,3,False,False,False,True,False,False,True
3,3,2.6602595372658615,2.1972245773362196,7.24422751560335,0,1.308332819650179,4,2,False,False,True,False,False,True,False
2,3,2.6026896854443837,2.833213344056216,7.528331766707247,0,1.33500106673234,4,2,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,5.556828061699537,0,0.9162907318741551,5,3,True,False,False,False,False,False,False
4,1,2.8094026953624978,1.6094379124341003,5.777621362991072,0,0.7419373447293773,1,2,True,False,False,False,False,True,False
0,1,2.8094026953624978,1.6094379124341003,6.327936783729195,0,1.252762968495368,3,2,False,False,True,False,False,True,False
0,1,2.8094026953624978,2.1972245773362196,6.1092475827643655,0,1.1631508098056809,5,3,False,False,True,False,False,False,False
5,2,2.5877640352277083,1.6094379124341003,6.492239835020471,1,1.0986122886681098,5,3,False,True,False,False,True,False,False
2,0,2.8094026953624978,2.833213344056216,6.77993327104405,0,1.2809338454620642,4,3,False,False,True,False,False,False,True
2,1,2.8094026953624978,2.1972245773362196,6.621405651764134,0,1.252762968495368,3,2,False,False,True,False,False,True,False
2,1,2.8094026953624978,1.6094379124341003,5.62003848122324,0,0.9555114450274363,0,2,False,False,False,False,False,True,False
4,1,2.6602595372658615,2.1972245773362196,6.918695219020472,0,1.308332819650179,4,2,False,False,True,False,False,True,False
2,0,2.9069010598473755,2.833213344056216,7.922623574217286,0,1.308332819650179,4,1,False,False,True,False,False,False,True
3,1,2.70805020110221,2.1972245773362196,6.939253946041508,0,1.0296194171811581,4,0,False,False,True,False,False,False,True
4,0,2.8094026953624978,2.833213344056216,7.4673710669175595,0,1.33500106673234,4,1,False,False,True,False,False,False,True
3,1,2.70805020110221,1.6094379124341003,6.966967138613983,0,1.252762968495368,3,2,False,False,True,False,False,True,False
3,1,2.8094026953624978,1.6094379124341003,5.697093486505405,0,1.0296194171811581,5,3,False,False,True,False,False,False,False
2,0,2.8094026953624978,2.1972245773362196,7.086737934510577,0,1.252762968495368,3,1,False,False,True,False,False,False,True
1,0,2.9069010598473755,3.4965075614664802,7.154615356913663,0,1.308332819650179,4,1,False,False,True,False,False,False,True
4,1,2.8094026953624978,1.6094379124341003,6.309918278226516,0,1.252762968495368,3,2,False,False,True,False,False,True,False
4,3,2.6026896854443837,2.1972245773362196,7.446870939281707,1,1.252762968495368,4,2,False,False,True,False,False,True,False
0,1,2.8094026953624978,2.1972245773362196,6.858565034791365,0,1.0296194171811581,4,3,False,False,True,False,False,False,True
4,2,2.70805020110221,2.833213344056216,7.4673710669175595,1,1.308332819650179,4,2,False,False,True,False,False,True,False
2,0,2.8094026953624978,2.833213344056216,7.2078598714324755,0,1.33500106673234,4,3,False,False,True,False,False,False,True
4,1,2.8094026953624978,2.833213344056216,7.803843303538772,0,1.3609765531356006,4,3,False,False,True,False,False,False,True
1,1,2.8094026953624978,1.6094379124341003,5.736572297479192,0,0.9555114450274363,5,2,False,False,True,False,False,True,False
